EXCHANGE%3DNYSE
MARKET_OPEN_MINUTE=570
MARKET_CLOSE_MINUTE=960
INTERVAL=60
COLUMNS=DATE,CLOSE,HIGH,LOW,OPEN,VOLUME
DATA=
TIMEZONE_OFFSET=-300
219,14.83,14.83,14.83,14.83,100
220,14.83,14.83,14.83,14.83,200
230,14.83,14.83,14.83,14.83,100
232,14.5,14.5,14.5,14.5,100
a1521725400,14.71,14.71,14.71,14.71,200
48,14.8074,14.8074,14.8074,14.8074,1350
172,14.9699,14.9699,14.9699,14.9699,350
176,14.67,14.67,14.67,14.67,100
179,14.69,14.69,14.67,14.68,407
186,14.68,14.68,14.68,14.68,100
273,14.8707,14.8707,14.8707,14.8707,247
300,14.63,14.6301,14.63,14.63,901
390,14.61,14.61,14.61,14.61,131
a1521822840,14.5,14.88,14.36,14.36,500
1,14.51,14.51,14.51,14.51,580
2,14.1564,14.1564,14.1564,14.1564,355
22,14.5552,14.5552,14.5552,14.5552,124
45,14.72,14.72,14.72,14.72,100
49,14.24,14.24,14.24,14.24,100
99,14.26,14.26,14.26,14.26,100
155,14.35,14.35,14.35,14.35,100
170,14.45,14.45,14.45,14.45,500
174,14.45,14.45,14.45,14.45,100
189,14.43,14.43,14.43,14.43,100
201,14.17,14.17,14.17,14.17,100
205,14.16,14.16,14.16,14.16,100
